,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Tag,Artist,Name,Popularity
483,0.676,0.839,2,-7.835,0,0.0414,0.0321,0.159,0.271,0.783,116.997,audio_features,6q0mPi8osSG0SuXePr2Sfj,spotify:track:6q0mPi8osSG0SuXePr2Sfj,https://api.spotify.com/v1/tracks/6q0mPi8osSG0SuXePr2Sfj,https://api.spotify.com/v1/audio-analysis/6q0mPi8osSG0SuXePr2Sfj,326867,4,Travel,Tristan De Liege,Usawa,3
484,0.776,0.461,10,-12.949,0,0.0496,0.449,0.863,0.105,0.829,113.945,audio_features,2wCzZLZbaNMcYyeatBNHof,spotify:track:2wCzZLZbaNMcYyeatBNHof,https://api.spotify.com/v1/tracks/2wCzZLZbaNMcYyeatBNHof,https://api.spotify.com/v1/audio-analysis/2wCzZLZbaNMcYyeatBNHof,159117,4,Travel,Richard Houghten,Saving a Life,42
486,0.616,0.479,9,-8.495,1,0.0244,0.0723,0.731,0.0839,0.0776,109.994,audio_features,0PUfOrPCXclCqhKrhmcHL9,spotify:track:0PUfOrPCXclCqhKrhmcHL9,https://api.spotify.com/v1/tracks/0PUfOrPCXclCqhKrhmcHL9,https://api.spotify.com/v1/audio-analysis/0PUfOrPCXclCqhKrhmcHL9,238364,4,Travel,Trevor Hall,Moon / Sun - Instrumental,24
487,0.621,0.624,8,-7.887,0,0.0314,0.415,0.922,0.106,0.302,89.995,audio_features,5XnFFmWzAZBskheG2ZkL8w,spotify:track:5XnFFmWzAZBskheG2ZkL8w,https://api.spotify.com/v1/tracks/5XnFFmWzAZBskheG2ZkL8w,https://api.spotify.com/v1/audio-analysis/5XnFFmWzAZBskheG2ZkL8w,234737,4,Travel,VOLO,Wild Mind,15
488,0.654,0.927,1,-9.293,1,0.04,0.075,0.91,0.0778,0.0471,114.993,audio_features,4vkLJ2QgClTENkPoWTXG12,spotify:track:4vkLJ2QgClTENkPoWTXG12,https://api.spotify.com/v1/tracks/4vkLJ2QgClTENkPoWTXG12,https://api.spotify.com/v1/audio-analysis/4vkLJ2QgClTENkPoWTXG12,300413,4,Travel,Frameworks,Imagine Gold - il:lo Remix,15
489,0.577,0.319,10,-7.504,0,0.0315,0.647,0.628,0.286,0.159,85.685,audio_features,3UrVy6djiUIWOFntBt9uAj,spotify:track:3UrVy6djiUIWOFntBt9uAj,https://api.spotify.com/v1/tracks/3UrVy6djiUIWOFntBt9uAj,https://api.spotify.com/v1/audio-analysis/3UrVy6djiUIWOFntBt9uAj,217633,4,Travel,Audio Dope,Never Let Her Go,39
490,0.318,0.368,6,-12.802,0,0.0458,0.67,0.891,0.117,0.0351,120.231,audio_features,1w5yz0i0xwdGZJiHmn5MbO,spotify:track:1w5yz0i0xwdGZJiHmn5MbO,https://api.spotify.com/v1/tracks/1w5yz0i0xwdGZJiHmn5MbO,https://api.spotify.com/v1/audio-analysis/1w5yz0i0xwdGZJiHmn5MbO,287239,4,Travel,Kori,Safe at Last,32
491,0.528,0.584,9,-13.651,0,0.0347,0.757,0.9,0.0816,0.192,99.973,audio_features,5xAB5MFNwr8Z9CePgykDjL,spotify:track:5xAB5MFNwr8Z9CePgykDjL,https://api.spotify.com/v1/tracks/5xAB5MFNwr8Z9CePgykDjL,https://api.spotify.com/v1/audio-analysis/5xAB5MFNwr8Z9CePgykDjL,237880,4,Travel,Frameworks,The Dark,23
492,0.514,0.562,7,-10.968,0,0.0459,0.0412,0.34,0.468,0.0748,98.923,audio_features,5kf8s6sYQmfCFoHVkNZAA2,spotify:track:5kf8s6sYQmfCFoHVkNZAA2,https://api.spotify.com/v1/tracks/5kf8s6sYQmfCFoHVkNZAA2,https://api.spotify.com/v1/audio-analysis/5kf8s6sYQmfCFoHVkNZAA2,267370,4,Travel,Emancipator,Labyrinth - CloZee Remix,36
493,0.648,0.68,11,-6.864,0,0.0346,0.212,0.902,0.173,0.507,172.004,audio_features,3sNqYwfJouzHRW5o2Or6jS,spotify:track:3sNqYwfJouzHRW5o2Or6jS,https://api.spotify.com/v1/tracks/3sNqYwfJouzHRW5o2Or6jS,https://api.spotify.com/v1/audio-analysis/3sNqYwfJouzHRW5o2Or6jS,181145,4,Travel,Toby Tranter,High Noon,46
494,0.808,0.672,5,-7.117,1,0.0504,0.238,0.642,0.112,0.112,108.012,audio_features,1rE3p2jdie6yhwuwMByn3q,spotify:track:1rE3p2jdie6yhwuwMByn3q,https://api.spotify.com/v1/tracks/1rE3p2jdie6yhwuwMByn3q,https://api.spotify.com/v1/audio-analysis/1rE3p2jdie6yhwuwMByn3q,244444,4,Travel,Diskay,Element,10
495,0.527,0.733,9,-11.497,0,0.0472,0.186,0.879,0.0941,0.0399,80.007,audio_features,3G4HJaHAVP9gG5WrRJgQMz,spotify:track:3G4HJaHAVP9gG5WrRJgQMz,https://api.spotify.com/v1/tracks/3G4HJaHAVP9gG5WrRJgQMz,https://api.spotify.com/v1/audio-analysis/3G4HJaHAVP9gG5WrRJgQMz,249000,4,Travel,VOLO,Persevere,6
496,0.689,0.595,7,-8.755,0,0.0325,0.415,0.455,0.144,0.0935,97.996,audio_features,6mbpOZoddq2cMipOkXjFc2,spotify:track:6mbpOZoddq2cMipOkXjFc2,https://api.spotify.com/v1/tracks/6mbpOZoddq2cMipOkXjFc2,https://api.spotify.com/v1/audio-analysis/6mbpOZoddq2cMipOkXjFc2,244730,4,Travel,Rising Appalachia,Sunu,48
497,0.728,0.56,8,-9.081,1,0.055,0.106,0.76,0.137,0.396,94.963,audio_features,6Bz6vSOhwYhaVoHSvRObYl,spotify:track:6Bz6vSOhwYhaVoHSvRObYl,https://api.spotify.com/v1/tracks/6Bz6vSOhwYhaVoHSvRObYl,https://api.spotify.com/v1/audio-analysis/6Bz6vSOhwYhaVoHSvRObYl,222316,4,Travel,Portugal. The Man,Tidal Wave - Mansionair Remix,40
498,0.406,0.658,9,-9.356,0,0.0358,0.0109,0.508,0.0859,0.445,199.974,audio_features,5GOXD9CTtY4HHeHW3aKDs5,spotify:track:5GOXD9CTtY4HHeHW3aKDs5,https://api.spotify.com/v1/tracks/5GOXD9CTtY4HHeHW3aKDs5,https://api.spotify.com/v1/audio-analysis/5GOXD9CTtY4HHeHW3aKDs5,219427,4,Travel,ERA C,FÁCIL - Yppah Edit,35
499,0.484,0.562,8,-7.847,1,0.0744,0.175,0.833,0.205,0.283,143.964,audio_features,19uUbkh0epXOymbO4IoMG7,spotify:track:19uUbkh0epXOymbO4IoMG7,https://api.spotify.com/v1/tracks/19uUbkh0epXOymbO4IoMG7,https://api.spotify.com/v1/audio-analysis/19uUbkh0epXOymbO4IoMG7,204000,4,Travel,Village,Far Africa,34
500,0.503,0.572,10,-9.161,0,0.0402,0.0831,0.782,0.208,0.251,171.998,audio_features,28y3dy7dsZFxkS9aghsy4B,spotify:track:28y3dy7dsZFxkS9aghsy4B,https://api.spotify.com/v1/tracks/28y3dy7dsZFxkS9aghsy4B,https://api.spotify.com/v1/audio-analysis/28y3dy7dsZFxkS9aghsy4B,272317,4,Travel,Cospe,Gotta Live Now,38
501,0.427,0.803,11,-7.469,0,0.0334,0.0476,0.881,0.155,0.132,80.598,audio_features,7GHjnNZ0QQRuD2AVPl7kwH,spotify:track:7GHjnNZ0QQRuD2AVPl7kwH,https://api.spotify.com/v1/tracks/7GHjnNZ0QQRuD2AVPl7kwH,https://api.spotify.com/v1/audio-analysis/7GHjnNZ0QQRuD2AVPl7kwH,231258,4,Travel,Andrew Rothschild,Nature Therapy,9
502,0.573,0.63,1,-11.754,1,0.0347,0.000241,0.886,0.109,0.304,111.012,audio_features,6d4lcsE4x57xLmrh51VvQy,spotify:track:6d4lcsE4x57xLmrh51VvQy,https://api.spotify.com/v1/tracks/6d4lcsE4x57xLmrh51VvQy,https://api.spotify.com/v1/audio-analysis/6d4lcsE4x57xLmrh51VvQy,270120,4,Travel,Yppah,Light Cycle,38
503,0.596,0.638,6,-8.691,1,0.0343,0.14,0.747,0.111,0.323,89.982,audio_features,1BPnH0M4mbXdwYlQocfAfS,spotify:track:1BPnH0M4mbXdwYlQocfAfS,https://api.spotify.com/v1/tracks/1BPnH0M4mbXdwYlQocfAfS,https://api.spotify.com/v1/audio-analysis/1BPnH0M4mbXdwYlQocfAfS,279520,4,Travel,Emancipator,Alligator - Good Lee Remix,31
504,0.723,0.502,10,-11.235,1,0.0472,0.706,0.873,0.117,0.75,110.007,audio_features,4UU42jIRT8rUaIaT9jfhaW,spotify:track:4UU42jIRT8rUaIaT9jfhaW,https://api.spotify.com/v1/tracks/4UU42jIRT8rUaIaT9jfhaW,https://api.spotify.com/v1/audio-analysis/4UU42jIRT8rUaIaT9jfhaW,149727,4,Travel,PINES,This Life - Y.V.E. 48 Remix,21
505,0.734,0.595,8,-10.11,0,0.0784,0.108,0.824,0.097,0.368,120.007,audio_features,32YiU6ltqIoycgQueBzW4A,spotify:track:32YiU6ltqIoycgQueBzW4A,https://api.spotify.com/v1/tracks/32YiU6ltqIoycgQueBzW4A,https://api.spotify.com/v1/audio-analysis/32YiU6ltqIoycgQueBzW4A,292023,4,Travel,Dye O,Something's Coming,40
506,0.645,0.574,0,-8.96,0,0.0268,0.557,0.855,0.0977,0.477,93.989,audio_features,2MoLuAW3uPVuPuXeGGPHCR,spotify:track:2MoLuAW3uPVuPuXeGGPHCR,https://api.spotify.com/v1/tracks/2MoLuAW3uPVuPuXeGGPHCR,https://api.spotify.com/v1/audio-analysis/2MoLuAW3uPVuPuXeGGPHCR,253044,4,Travel,Emancipator,Tangerine Sour,53
507,0.335,0.429,7,-8.243,1,0.123,0.825,0.684,0.65,0.308,169.963,audio_features,1BoVdkWNx8H4D3l4jUWAo3,spotify:track:1BoVdkWNx8H4D3l4jUWAo3,https://api.spotify.com/v1/tracks/1BoVdkWNx8H4D3l4jUWAo3,https://api.spotify.com/v1/audio-analysis/1BoVdkWNx8H4D3l4jUWAo3,136941,4,Travel,Deerfuxx,Simple Love,38
508,0.617,0.626,10,-9.978,0,0.0433,0.769,0.914,0.0995,0.531,109.999,audio_features,70FKRxVqosr0oCQdTcO9pM,spotify:track:70FKRxVqosr0oCQdTcO9pM,https://api.spotify.com/v1/tracks/70FKRxVqosr0oCQdTcO9pM,https://api.spotify.com/v1/audio-analysis/70FKRxVqosr0oCQdTcO9pM,288687,4,Travel,L'Indécis,The God Behind The Pines,36
509,0.325,0.658,10,-5.59,1,0.51,0.523,0.0303,0.11,0.0921,75.049,audio_features,7kfiMpZfequSyr5Wj84UUY,spotify:track:7kfiMpZfequSyr5Wj84UUY,https://api.spotify.com/v1/tracks/7kfiMpZfequSyr5Wj84UUY,https://api.spotify.com/v1/audio-analysis/7kfiMpZfequSyr5Wj84UUY,240500,5,Travel,OTR,Kyoto,40
510,0.717,0.52,7,-9.393,1,0.0361,0.101,0.941,0.0732,0.178,100.009,audio_features,0j69d3zENO7ZVjplwetmQp,spotify:track:0j69d3zENO7ZVjplwetmQp,https://api.spotify.com/v1/tracks/0j69d3zENO7ZVjplwetmQp,https://api.spotify.com/v1/audio-analysis/0j69d3zENO7ZVjplwetmQp,145000,4,Travel,dj poolboi,don't be so hard on yourself,59
511,0.62,0.51,1,-8.091,1,0.151,0.637,0.179,0.0786,0.239,90.064,audio_features,0VETcdLJtf6qpkj7aKPBJ9,spotify:track:0VETcdLJtf6qpkj7aKPBJ9,https://api.spotify.com/v1/tracks/0VETcdLJtf6qpkj7aKPBJ9,https://api.spotify.com/v1/audio-analysis/0VETcdLJtf6qpkj7aKPBJ9,176000,4,Travel,Bearson,Get Lost - Ford. Remix,50
512,0.726,0.57,2,-11.108,0,0.0619,0.045,0.65,0.129,0.33,112.963,audio_features,41crwuwVpm9ZF2iOMrVLHl,spotify:track:41crwuwVpm9ZF2iOMrVLHl,https://api.spotify.com/v1/tracks/41crwuwVpm9ZF2iOMrVLHl,https://api.spotify.com/v1/audio-analysis/41crwuwVpm9ZF2iOMrVLHl,152920,4,Travel,offrami,How Did We Get Here,43
513,0.629,0.689,1,-6.953,1,0.0309,0.00689,0.0887,0.125,0.0677,139.878,audio_features,22ymFfkBUJ8ZpLHZePJtWv,spotify:track:22ymFfkBUJ8ZpLHZePJtWv,https://api.spotify.com/v1/tracks/22ymFfkBUJ8ZpLHZePJtWv,https://api.spotify.com/v1/audio-analysis/22ymFfkBUJ8ZpLHZePJtWv,209259,4,Travel,Amorf,Anlasana,51
514,0.662,0.429,11,-9.376,1,0.0783,0.881,0.872,0.07,0.685,76.995,audio_features,6J6AcCykqppeduEanL2222,spotify:track:6J6AcCykqppeduEanL2222,https://api.spotify.com/v1/tracks/6J6AcCykqppeduEanL2222,https://api.spotify.com/v1/audio-analysis/6J6AcCykqppeduEanL2222,149610,4,Travel,Monma,Garnet,41
515,0.609,0.414,1,-10.32,0,0.0419,0.191,0.923,0.738,0.245,85.002,audio_features,11gdQzurkRspdcHZA7NGRu,spotify:track:11gdQzurkRspdcHZA7NGRu,https://api.spotify.com/v1/tracks/11gdQzurkRspdcHZA7NGRu,https://api.spotify.com/v1/audio-analysis/11gdQzurkRspdcHZA7NGRu,231529,4,Travel,Kupla,Valentine,59
516,0.597,0.575,11,-9.959,1,0.0368,0.669,0.858,0.113,0.0987,90.004,audio_features,1IApuzXhafsVkrijOUUhVt,spotify:track:1IApuzXhafsVkrijOUUhVt,https://api.spotify.com/v1/tracks/1IApuzXhafsVkrijOUUhVt,https://api.spotify.com/v1/audio-analysis/1IApuzXhafsVkrijOUUhVt,258667,4,Travel,Parra for Cuva,Ordel,54
517,0.546,0.687,7,-10.429,1,0.0391,0.00642,0.926,0.132,0.0658,110.002,audio_features,6zmlJfgjKXO6OIo3Y2WlMB,spotify:track:6zmlJfgjKXO6OIo3Y2WlMB,https://api.spotify.com/v1/tracks/6zmlJfgjKXO6OIo3Y2WlMB,https://api.spotify.com/v1/audio-analysis/6zmlJfgjKXO6OIo3Y2WlMB,238909,4,Travel,Sonnee,So What?,42
518,0.447,0.52,2,-7.782,1,0.0481,0.116,0.764,0.357,0.0393,85.138,audio_features,6SiP1tlJ1xAI1BU6SAD7Yv,spotify:track:6SiP1tlJ1xAI1BU6SAD7Yv,https://api.spotify.com/v1/tracks/6SiP1tlJ1xAI1BU6SAD7Yv,https://api.spotify.com/v1/audio-analysis/6SiP1tlJ1xAI1BU6SAD7Yv,334804,4,Travel,UTAH,Free,32
519,0.545,0.768,1,-7.393,0,0.0497,0.0186,0.0189,0.0932,0.0765,170.06,audio_features,4NC3XqxohrwIcg9pz264h8,spotify:track:4NC3XqxohrwIcg9pz264h8,https://api.spotify.com/v1/tracks/4NC3XqxohrwIcg9pz264h8,https://api.spotify.com/v1/audio-analysis/4NC3XqxohrwIcg9pz264h8,208956,4,Travel,Kaption,Wonder,40
520,0.573,0.694,8,-9.838,0,0.0466,0.191,0.935,0.112,0.333,125.04,audio_features,78384n1naQ5rXRfXcdePb3,spotify:track:78384n1naQ5rXRfXcdePb3,https://api.spotify.com/v1/tracks/78384n1naQ5rXRfXcdePb3,https://api.spotify.com/v1/audio-analysis/78384n1naQ5rXRfXcdePb3,250301,4,Travel,il:lo,Aija,0
521,0.717,0.193,9,-16.141,0,0.0459,0.802,0.893,0.0653,0.0447,109.992,audio_features,5ehVOwEZ1Q7Ckkdtq0dY1W,spotify:track:5ehVOwEZ1Q7Ckkdtq0dY1W,https://api.spotify.com/v1/tracks/5ehVOwEZ1Q7Ckkdtq0dY1W,https://api.spotify.com/v1/audio-analysis/5ehVOwEZ1Q7Ckkdtq0dY1W,195136,4,Study,WYS,Snowman,55
522,0.803,0.0671,10,-16.563,0,0.512,0.749,0.83,0.1,0.17,82.01,audio_features,51uWyYu6eBDPPjnLDzRu6g,spotify:track:51uWyYu6eBDPPjnLDzRu6g,https://api.spotify.com/v1/tracks/51uWyYu6eBDPPjnLDzRu6g,https://api.spotify.com/v1/audio-analysis/51uWyYu6eBDPPjnLDzRu6g,166860,4,Study,Dr. Dundiff,Winter Love,60
523,0.786,0.178,9,-21.703,1,0.0575,0.81,0.948,0.102,0.273,90.009,audio_features,2MJKhWKszAGHBv0tjC4Irj,spotify:track:2MJKhWKszAGHBv0tjC4Irj,https://api.spotify.com/v1/tracks/2MJKhWKszAGHBv0tjC4Irj,https://api.spotify.com/v1/audio-analysis/2MJKhWKszAGHBv0tjC4Irj,217333,4,Study,Jhove,a lonely star,57
524,0.73,0.358,5,-13.414,0,0.0448,0.852,0.784,0.159,0.602,119.845,audio_features,38DXHGzEB29o556tvfHpTJ,spotify:track:38DXHGzEB29o556tvfHpTJ,https://api.spotify.com/v1/tracks/38DXHGzEB29o556tvfHpTJ,https://api.spotify.com/v1/audio-analysis/38DXHGzEB29o556tvfHpTJ,136896,4,Study,WYS,True Love,52
525,0.6,0.216,8,-17.889,1,0.0515,0.656,0.897,0.0922,0.157,82.994,audio_features,7uu6XLmJPWAEJ93jeoYw9D,spotify:track:7uu6XLmJPWAEJ93jeoYw9D,https://api.spotify.com/v1/tracks/7uu6XLmJPWAEJ93jeoYw9D,https://api.spotify.com/v1/audio-analysis/7uu6XLmJPWAEJ93jeoYw9D,102651,4,Study,Thaehan,Hourglass,52
526,0.619,0.245,9,-13.534,0,0.0313,0.642,0.83,0.123,0.0546,74.998,audio_features,1gDcCA9FyWZc07OBn7Q6TI,spotify:track:1gDcCA9FyWZc07OBn7Q6TI,https://api.spotify.com/v1/tracks/1gDcCA9FyWZc07OBn7Q6TI,https://api.spotify.com/v1/audio-analysis/1gDcCA9FyWZc07OBn7Q6TI,179200,4,Study,TABAL,Hidden Clouds,0
527,0.64,0.257,7,-15.148,1,0.0396,0.903,0.888,0.0939,0.0774,76.037,audio_features,6Uc0vWemOjA1WssvFQ4Qv4,spotify:track:6Uc0vWemOjA1WssvFQ4Qv4,https://api.spotify.com/v1/tracks/6Uc0vWemOjA1WssvFQ4Qv4,https://api.spotify.com/v1/audio-analysis/6Uc0vWemOjA1WssvFQ4Qv4,176842,4,Study,TABAL,A Childish Day,0
528,0.661,0.122,7,-15.165,1,0.0324,0.803,0.332,0.101,0.0802,76.982,audio_features,7GYE5ugh0sZfcNejh19hvk,spotify:track:7GYE5ugh0sZfcNejh19hvk,https://api.spotify.com/v1/tracks/7GYE5ugh0sZfcNejh19hvk,https://api.spotify.com/v1/audio-analysis/7GYE5ugh0sZfcNejh19hvk,176104,4,Study,TABAL,Last Light,0
529,0.579,0.172,6,-12.942,0,0.0813,0.819,0.00282,0.0797,0.15,77.992,audio_features,2sfXuPQepwqQjMkOWD05fk,spotify:track:2sfXuPQepwqQjMkOWD05fk,https://api.spotify.com/v1/tracks/2sfXuPQepwqQjMkOWD05fk,https://api.spotify.com/v1/audio-analysis/2sfXuPQepwqQjMkOWD05fk,156923,1,Study,TABAL,The Other Way,0
530,0.635,0.17,1,-11.784,0,0.0318,0.826,0.895,0.0991,0.236,79.099,audio_features,4y6yr2KkLKhRTxgGBgcAME,spotify:track:4y6yr2KkLKhRTxgGBgcAME,https://api.spotify.com/v1/tracks/4y6yr2KkLKhRTxgGBgcAME,https://api.spotify.com/v1/audio-analysis/4y6yr2KkLKhRTxgGBgcAME,157975,4,Study,TABAL,Fireflies,0
531,0.584,0.282,9,-14.821,0,0.0327,0.801,0.914,0.093,0.348,150.091,audio_features,4gRGjIFvH7DyYKa4cL69WC,spotify:track:4gRGjIFvH7DyYKa4cL69WC,https://api.spotify.com/v1/tracks/4gRGjIFvH7DyYKa4cL69WC,https://api.spotify.com/v1/audio-analysis/4gRGjIFvH7DyYKa4cL69WC,134400,4,Study,TABAL,Finally Home,0
532,0.712,0.159,9,-12.408,0,0.0341,0.673,0.927,0.104,0.0529,71.999,audio_features,5w5zVFRavtfpiZna3nnlmx,spotify:track:5w5zVFRavtfpiZna3nnlmx,https://api.spotify.com/v1/tracks/5w5zVFRavtfpiZna3nnlmx,https://api.spotify.com/v1/audio-analysis/5w5zVFRavtfpiZna3nnlmx,175208,4,Study,Ambulo,Noctilucent,49
533,0.75,0.431,4,-21.258,0,0.113,0.453,0.887,0.111,0.683,136.08,audio_features,5ZNtyQGORvBvGcdgKW8zns,spotify:track:5ZNtyQGORvBvGcdgKW8zns,https://api.spotify.com/v1/tracks/5ZNtyQGORvBvGcdgKW8zns,https://api.spotify.com/v1/audio-analysis/5ZNtyQGORvBvGcdgKW8zns,162785,4,Study,less.people,As the World Burns,57
534,0.597,0.238,5,-19.148,0,0.0477,0.764,0.948,0.114,0.244,81.912,audio_features,2jLNP7xaa5MjnBQ9CLmixR,spotify:track:2jLNP7xaa5MjnBQ9CLmixR,https://api.spotify.com/v1/tracks/2jLNP7xaa5MjnBQ9CLmixR,https://api.spotify.com/v1/audio-analysis/2jLNP7xaa5MjnBQ9CLmixR,140488,4,Study,less.people,Hoboken,56
535,0.78,0.25,3,-15.408,1,0.0656,0.647,0.829,0.102,0.0772,84.014,audio_features,7mqwBX6kyw3qfdyyVELuEw,spotify:track:7mqwBX6kyw3qfdyyVELuEw,https://api.spotify.com/v1/tracks/7mqwBX6kyw3qfdyyVELuEw,https://api.spotify.com/v1/audio-analysis/7mqwBX6kyw3qfdyyVELuEw,138425,4,Study,less.people,Healthy Distraction,55
536,0.665,0.176,4,-16.555,1,0.0372,0.866,0.879,0.0982,0.267,123.624,audio_features,34ZrdSthxTqJfE7BJbO9ST,spotify:track:34ZrdSthxTqJfE7BJbO9ST,https://api.spotify.com/v1/tracks/34ZrdSthxTqJfE7BJbO9ST,https://api.spotify.com/v1/audio-analysis/34ZrdSthxTqJfE7BJbO9ST,157282,3,Study,less.people,Drowsy,57
537,0.751,0.268,11,-14.25,0,0.0463,0.868,0.925,0.083,0.262,82.108,audio_features,6ZM8KtjQ9588xmNeDbqt6T,spotify:track:6ZM8KtjQ9588xmNeDbqt6T,https://api.spotify.com/v1/tracks/6ZM8KtjQ9588xmNeDbqt6T,https://api.spotify.com/v1/audio-analysis/6ZM8KtjQ9588xmNeDbqt6T,163902,4,Study,less.people,You All Sound the Same,54
538,0.732,0.382,6,-13.053,1,0.363,0.866,0.656,0.0983,0.378,71.038,audio_features,6fqCmgapcGJG87ZQ3bgRi6,spotify:track:6fqCmgapcGJG87ZQ3bgRi6,https://api.spotify.com/v1/tracks/6fqCmgapcGJG87ZQ3bgRi6,https://api.spotify.com/v1/audio-analysis/6fqCmgapcGJG87ZQ3bgRi6,189296,4,Study,less.people,Starting Late,56
539,0.659,0.339,3,-15.302,0,0.0615,0.791,0.935,0.123,0.277,145.889,audio_features,2bz8oLd0ByUZbwPWZodlUt,spotify:track:2bz8oLd0ByUZbwPWZodlUt,https://api.spotify.com/v1/tracks/2bz8oLd0ByUZbwPWZodlUt,https://api.spotify.com/v1/audio-analysis/2bz8oLd0ByUZbwPWZodlUt,180482,4,Study,less.people,28 Days,58
540,0.683,0.11,3,-15.511,0,0.0418,0.848,0.872,0.089,0.139,118.007,audio_features,5jDr57ExdEW04Zjcsb4XKK,spotify:track:5jDr57ExdEW04Zjcsb4XKK,https://api.spotify.com/v1/tracks/5jDr57ExdEW04Zjcsb4XKK,https://api.spotify.com/v1/audio-analysis/5jDr57ExdEW04Zjcsb4XKK,130169,3,Study,less.people,Capturing the Light,54
541,0.768,0.205,7,-12.752,1,0.0812,0.386,0.891,0.0984,0.637,84.062,audio_features,41V4vXgD7ZaLUwf4MisXlY,spotify:track:41V4vXgD7ZaLUwf4MisXlY,https://api.spotify.com/v1/tracks/41V4vXgD7ZaLUwf4MisXlY,https://api.spotify.com/v1/audio-analysis/41V4vXgD7ZaLUwf4MisXlY,181131,4,Study,less.people,Firefly,55
542,0.792,0.272,0,-15.004,0,0.249,0.178,0.915,0.0694,0.147,73.087,audio_features,5JgKXhH2bwDl7n5Z5E0Lt9,spotify:track:5JgKXhH2bwDl7n5Z5E0Lt9,https://api.spotify.com/v1/tracks/5JgKXhH2bwDl7n5Z5E0Lt9,https://api.spotify.com/v1/audio-analysis/5JgKXhH2bwDl7n5Z5E0Lt9,131399,4,Study,less.people,I Wish You Love,54
543,0.641,0.163,5,-19.248,1,0.0391,0.885,0.9,0.11,0.0755,100.049,audio_features,5wq7dQCHKEAAqCzCmSUBM0,spotify:track:5wq7dQCHKEAAqCzCmSUBM0,https://api.spotify.com/v1/tracks/5wq7dQCHKEAAqCzCmSUBM0,https://api.spotify.com/v1/audio-analysis/5wq7dQCHKEAAqCzCmSUBM0,144000,5,Study,Lenny Loops,Reassuring Skies,37
544,0.638,0.178,0,-12.971,1,0.0477,0.87,0.892,0.102,0.271,144.196,audio_features,13WyKiGeDTpKHmha1ppQVV,spotify:track:13WyKiGeDTpKHmha1ppQVV,https://api.spotify.com/v1/tracks/13WyKiGeDTpKHmha1ppQVV,https://api.spotify.com/v1/audio-analysis/13WyKiGeDTpKHmha1ppQVV,150000,4,Study,Lenny Loops,Tender Memories,36
545,0.501,0.209,5,-15.096,1,0.0464,0.891,0.906,0.0882,0.367,172.096,audio_features,1l0M0wjSbL7TuvGKJV0q40,spotify:track:1l0M0wjSbL7TuvGKJV0q40,https://api.spotify.com/v1/tracks/1l0M0wjSbL7TuvGKJV0q40,https://api.spotify.com/v1/audio-analysis/1l0M0wjSbL7TuvGKJV0q40,146512,4,Study,Lenny Loops,Daydreaming,36
546,0.451,0.123,0,-17.139,1,0.0389,0.873,0.893,0.0705,0.15,140.006,audio_features,2CPOKHnFsl6hRd36eCnndl,spotify:track:2CPOKHnFsl6hRd36eCnndl,https://api.spotify.com/v1/tracks/2CPOKHnFsl6hRd36eCnndl,https://api.spotify.com/v1/audio-analysis/2CPOKHnFsl6hRd36eCnndl,147429,4,Study,Lenny Loops,Lost in Thought,36
547,0.422,0.138,4,-20.254,1,0.0445,0.849,0.912,0.0908,0.163,66.55,audio_features,6Bu7TB45DwmoDbFwGem8Id,spotify:track:6Bu7TB45DwmoDbFwGem8Id,https://api.spotify.com/v1/tracks/6Bu7TB45DwmoDbFwGem8Id,https://api.spotify.com/v1/audio-analysis/6Bu7TB45DwmoDbFwGem8Id,126857,4,Study,Lenny Loops,Almost Asleep,40
548,0.424,0.125,0,-12.416,1,0.0373,0.829,0.92,0.0848,0.203,150.003,audio_features,1qdHXPYZYxHJ6AZi4vp4fI,spotify:track:1qdHXPYZYxHJ6AZi4vp4fI,https://api.spotify.com/v1/tracks/1qdHXPYZYxHJ6AZi4vp4fI,https://api.spotify.com/v1/audio-analysis/1qdHXPYZYxHJ6AZi4vp4fI,142400,4,Study,Lenny Loops,Caring,39
549,0.527,0.149,8,-14.342,1,0.0357,0.889,0.881,0.111,0.313,170.399,audio_features,5oj7rCsX9IsCROXEVomS3s,spotify:track:5oj7rCsX9IsCROXEVomS3s,https://api.spotify.com/v1/tracks/5oj7rCsX9IsCROXEVomS3s,https://api.spotify.com/v1/audio-analysis/5oj7rCsX9IsCROXEVomS3s,128824,5,Study,Ambulo,Polar,51
550,0.388,0.0629,1,-11.194,0,0.0466,0.888,0.884,0.205,0.145,75.718,audio_features,57qIBQXOX7GznQ9QUfJEtb,spotify:track:57qIBQXOX7GznQ9QUfJEtb,https://api.spotify.com/v1/tracks/57qIBQXOX7GznQ9QUfJEtb,https://api.spotify.com/v1/audio-analysis/57qIBQXOX7GznQ9QUfJEtb,146042,4,Study,Ambulo,Sun Dog,42
551,0.796,0.256,8,-14.487,1,0.059,0.936,0.924,0.101,0.115,83.054,audio_features,5yfl8Ch0e3k4d5rrXbvyUl,spotify:track:5yfl8Ch0e3k4d5rrXbvyUl,https://api.spotify.com/v1/tracks/5yfl8Ch0e3k4d5rrXbvyUl,https://api.spotify.com/v1/audio-analysis/5yfl8Ch0e3k4d5rrXbvyUl,115663,4,Study,Ambulo,Resilience,44
